Date,Open,High,Low,Close,Volume,Adj Close
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,293461600,24.536378860473633
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,265892000,24.81536102294922
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,255716400,24.653377532958984
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,232079200,24.833354949951172
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,208258800,24.923349380493164
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,192787200,25.042593002319336
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,187062400,24.923349380493164
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,247918400,24.6353759765625
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,211064400,25.22482681274414
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,121868800,25.107833862304688
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,132197200,25.15057945251465
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,177849600,24.79511260986328
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,150694000,25.16633415222168
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,156930400,24.981847763061523
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,119036800,25.137086868286133
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,195871200,25.596038818359375
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,167180800,25.59379768371582
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,166616400,25.985260009765625
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,237467600,26.790695190429688
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,265335200,25.935760498046875
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,279537600,25.771526336669922
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,342205600,26.833431243896484
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,204909200,27.11690902709961
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,197461200,26.88518524169922
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,128813200,27.263147354125977
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,182076000,27.575878143310547
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,179544400,27.447633743286133
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,158210800,27.32110595703125
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,132169200,27.352731704711914
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,135485600,27.24202537536621
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,236511600,26.383434295654297
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,180872000,26.23431396484375
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,130102400,26.146194458007812
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,183249600,25.38250732421875
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,152426800,25.79825210571289
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,110467600,25.687536239624023
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,186698800,26.50092887878418
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,173183200,26.837587356567383
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,137148400,26.955074310302734
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,129930000,26.6048641204834
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,171212800,26.860177993774414
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,85553200,26.668128967285156
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,52185600,26.618425369262695
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,156721200,26.7291316986084
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,139409600,26.51222801208496
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,133546400,26.272722244262695
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,166278000,26.028705596923828
2015-12-04,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,231108000,26.894067764282227
2015-12-07,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,128336800,26.724611282348633
2015-12-08,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,137238000,26.71332359313965
2015-12-09,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,185445600,26.12360191345215
2015-12-10,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,116850800,26.24786949157715
2015-12-11,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,187544800,25.572301864624023
2015-12-14,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,257274800,25.414142608642578
2015-12-15,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,213292400,24.964513778686523
2015-12-16,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,224954000,25.15656280517578
2015-12-17,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,179091200,24.623336791992188
2015-12-18,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,385813200,23.956802368164062
2015-12-21,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,190362400,24.250530242919922
2015-12-22,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,131157600,24.227933883666992
2015-12-23,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,130629600,24.539735794067383
2015-12-24,27.25,27.25,26.987499237060547,27.00749969482422,54281600,24.408687591552734
2015-12-28,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,106816800,24.13530921936035
2015-12-29,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,123724800,24.569107055664062
2015-12-30,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,100855200,24.24827003479004
2015-12-31,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,163649200,23.782827377319336
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,270597600,23.803163528442383
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,223164000,23.2066707611084
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,273829600,22.752525329589844
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,324377600,21.792259216308594
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,283192000,21.907493591308594
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,198957600,22.262231826782227
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,196616800,22.585330963134766
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,249758400,22.004653930664062
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,252680400,22.485912322998047
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,319335600,21.94590187072754
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,212350800,21.8397159576416
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,289337600,21.869083404541016
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,208646000,21.75837516784668
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,263202000,22.915203094482422
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,207178000,22.46783447265625
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,300308000,22.59210777282715
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,533478800,21.107650756835938
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,222715200,21.259031295776367
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,257666000,21.99335289001465
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,163774000,21.787744522094727
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,149428800,21.347152709960938
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,183857200,21.769672393798828
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,185886800,21.94459342956543
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,185672400,21.35849380493164
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,216085600,21.583391189575195
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,177324800,21.57884979248047
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,169374400,21.415285110473633
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,200298800,21.285797119140625
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,161405600,21.351673126220703
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,196231600,21.953678131103516
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,179452800,22.28989028930664
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,156084000,21.867353439331055
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,141496800,21.81737518310547
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,137123200,22.008193969726562
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,127770400,21.51069450378418
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,145022800,21.831010818481445
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,110330800,21.980937957763672
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,115964400,22.015018463134766
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,140865200,21.96504020690918
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,201628400,22.837366104125977
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,132678400,22.887344360351562
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,147822800,23.057722091674805
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,184220400,23.400745391845703
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,143315600,23.14177703857422
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,126247600,22.95095443725586
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,108806800,22.971399307250977
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,134054400,22.982757568359375
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,109632800,23.23037338256836
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,100304400,23.28943634033203
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,160270800,23.75740623474121
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,153214000,24.073171615600586
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,137682800,24.0345458984375
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,176820800,24.061817169189453
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,142010800,24.059537887573242
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,129777600,24.243553161621094
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,102814000,24.109514236450195
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,104532000,24.005014419555664
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,77645600,23.895977020263672
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,124760400,24.461631774902344
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,182404400,24.888708114624023
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,103553600,24.75922393798828
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,103496000,24.986391067504883
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,149424800,25.24309539794922
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,106314800,24.94550132751465
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,105616400,25.206748962402344
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,127207600,24.656999588012695
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,94326800,24.684255599975586
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,117630000,24.76603889465332
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,108929200,25.088621139526367
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,133029200,25.452085494995117
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,101895600,25.465717315673828
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,187756000,24.9545841217041
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,243286000,24.41619110107422
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,129539600,24.286706924438477
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,122444000,24.33669090270996
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,126210000,24.073171615600586
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,134732400,24.007287979125977
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,112126400,23.87099266052246
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,224064800,23.705156326293945
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,458408400,22.221731185913086
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,328970800,21.542495727539062
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,274126000,21.29488754272461
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,192640400,21.272171020507812
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,227325200,21.622005462646484
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,164102000,21.397111892700195
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,143562000,21.310256958007812
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,174799600,21.191417694091797
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,131745600,21.20741081237793
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,134747200,21.351398468017578
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,114876400,21.143423080444336
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,305258800,20.647459030151367
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,177571200,20.688596725463867
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,245039200,21.456533432006836
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,187667600,21.36740493774414
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,168249600,21.611953735351562
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,121768400,21.529672622680664
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,128104000,21.762794494628906
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,152074400,22.039339065551758
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,140560800,22.37531852722168
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,152675200,22.768430709838867
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,225324800,22.948984146118164
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,145364800,22.935270309448242
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,169228800,22.823284149169922
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,116693200,22.503307342529297
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,160766400,22.334182739257812
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,114019600,22.37989044189453
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,93170000,22.54216194152832
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,89638000,22.63357925415039
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,83392400,22.61301612854004
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,106405600,22.77528190612793
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,126851600,22.58786964416504
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,152082000,22.24732208251953
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,127727600,22.274751663208008
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,117780800,22.20161247253418
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,125307200,22.295326232910156
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,244032800,21.787933349609375
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,137647600,21.735370635986328
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,142185600,21.920499801635742
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,116876400,21.838211059570312
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,128960800,21.963926315307617
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,301245600,21.34682846069336
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,181958400,21.035995483398438
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,161779600,21.390254974365234
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,146124000,21.575380325317383
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,143345600,21.849647521972656
